4.106269	9.870000	daily
11.180000	17.510000	monthly
19.050000	24.700000	quarterly
25.780000	31.660000	annual
33.110000	38.290000	yearly
39.340000	46.330000	anniversary
47.300000	51.920000	era
53.040000	58.240000	present
59.750000	64.970000	contemporary
66.240000	73.670000	medieval
74.800000	80.830000	century
82.150000	87.300000	millennium
88.550000	94.750000	million
96.030000	101.470000	billion
102.590000	107.520000	dozen
108.970000	113.750000	dawn
114.910000	119.340000	midday
120.620000	127.710000	midnight
129.100000	133.860000	overnight
134.880000	141.630000	night
142.880000	149.700000	modern
151.100000	156.340000	recent
157.620000	165.340000	up-to-date
166.840000	171.190000	first
172.570000	179.180000	secondly
180.360000	188.910000	finally
190.230000	194.420000	finish
195.930000	203.000000	immediately
204.200000	209.570000	instant
210.710000	216.030000	moment
217.080000	225.070000	minute
226.690000	231.760000	prior
233.150000	238.090000	former
239.570000	244.920000	preceding
246.270000	250.850000	precedent
252.410000	257.640000	foremost
258.820000	265.280000	opening
266.970000	274.650000	initially
275.800000	281.860000	intermediate
283.460000	288.340000	midst
289.690000	296.200000	meantime
297.620000	303.910000	meanwhile
305.020000	310.610000	simultaneous
312.100000	316.950000	ongoing
318.150000	324.700000	everlasting
326.000000	331.970000	permanent
333.600000	338.300000	punctual
339.610000	346.430000	duration
347.650000	353.800000	consecutive
355.020000	360.890000	periodically
362.230000	367.250000	imminent
368.550000	373.540000	incidentally
