3.890774	9.870000	galaxy
10.900000	16.230000	cosmos
17.390000	23.190000	universe
24.280000	31.470000	interstellar
32.610000	39.960000	terrestrial
41.530000	47.370000	celestial
48.510000	54.040000	astronomy
55.270000	62.160000	astrology
62.880000	69.560000	astronaut
71.020000	76.720000	comet
77.540000	82.420000	meteorite
84.030000	89.770000	crater
90.760000	95.580000	dust
96.500000	102.940000	ash
104.240000	110.000000	envelope
110.850000	115.740000	chunk
116.730000	121.510000	spacecraft
122.730000	130.710000	spaceship
132.060000	137.510000	probe
138.810000	145.650000	module
146.450000	151.790000	propulsion
152.870000	158.300000	pressure
159.350000	165.220000	dynamics
166.500000	172.290000	motion
173.610000	183.020000	vent
183.920000	190.070000	tail
191.340000	196.200000	curve
197.190000	204.430000	exploration
205.410000	212.410000	expedition
213.310000	221.030000	flyby
222.230000	230.030000	observatory
231.240000	236.030000	telescope
237.480000	242.600000	spectacle
244.040000	251.000000	orbit
252.490000	259.140000	ecliptic
260.220000	269.820000	diameter
271.090000	276.670000	radius
277.880000	283.620000	substance
284.710000	291.070000	composition
292.360000	301.340000	compound
302.540000	310.790000	fossil
311.930000	315.770000	sample
317.170000	324.560000	specimen
325.630000	330.490000	particle
331.510000	337.140000	molecule
338.140000	347.410000	atom
348.340000	353.810000	ion
355.630000	361.710000	electron
362.820000	369.290000	quantum
370.650000	376.640000	liquid
378.120000	383.460000	fluid
384.890000	390.410000	solid
391.890000	398.760000	synthesise
399.940000	407.900000	formation
409.010000	416.550000	method
418.180000	425.340000	spectrum
426.190000	432.330000	dimension
433.290000	439.860000	frequency
441.190000	446.670000	signal
448.370000	455.070000	antenna
456.380000	461.670000	circuit
462.500000	469.460000	refraction
470.570000	477.830000	ultraviolet
478.600000	489.890000	radioactive
491.160000	497.110000	distinct
498.220000	505.480000	discernible
506.640000	512.160000	invisible
513.050000	518.410000	collision
519.530000	524.050000	squash
525.440000	535.170000	fragment
536.500000	544.920000	cataclysmic
545.760000	552.120000	overwhelming
553.350000	558.270000	despair
558.890000	564.590000	desperate
565.890000	571.720000	hopeless
