4.122770	12.420000	biologist
13.380000	20.170000	zoologist
20.870000	30.150000	ecologist
31.700000	37.040000	botanist
38.230000	44.210000	mammal
45.340000	53.270000	primate
54.520000	61.230000	vertebrate
62.370000	67.370000	reptile
68.260000	77.540000	amphibian
78.640000	83.460000	carnivore
84.760000	92.940000	herbivore
93.680000	98.910000	creature
99.970000	105.620000	wildlife
106.900000	113.850000	fauna
115.130000	124.810000	flora
126.070000	134.210000	species
135.630000	140.180000	flock
141.290000	146.290000	herd
147.830000	153.400000	swarm
154.540000	160.580000	throng
161.810000	166.130000	crowd
167.280000	172.140000	beast
173.490000	177.580000	brute
178.820000	183.810000	cruel
184.770000	192.410000	originate
193.670000	200.090000	derive
201.450000	207.220000	stem
208.300000	214.830000	ancestor
216.000000	221.390000	descendant
222.500000	226.860000	offspring
228.050000	235.400000	subgroup
237.010000	242.660000	feed
243.880000	248.600000	breed
249.760000	256.080000	interbreed
257.210000	265.160000	hybridize
266.300000	271.460000	proliferate
272.450000	279.420000	sterility
280.640000	285.650000	mate
286.640000	292.830000	courtship
294.020000	300.930000	lay
302.310000	307.140000	hatch
308.690000	314.440000	brood
315.640000	320.980000	spawn
322.230000	328.490000	mature
329.740000	334.540000	skin
335.490000	340.110000	claw
341.300000	346.290000	paw
347.440000	352.910000	beak
354.240000	362.580000	fin
363.890000	369.210000	wing
370.350000	376.310000	plume
377.140000	384.510000	feather
385.630000	390.400000	fur
391.390000	396.090000	bristle
397.410000	402.500000	curl
403.560000	408.150000	insect
409.900000	414.520000	worm
415.680000	420.240000	pest
422.340000	429.770000	parasite
431.280000	437.110000	spider
438.460000	444.390000	butterfly
445.630000	450.650000	mosquito
451.690000	456.730000	cricket
457.990000	462.660000	penguin
463.790000	470.990000	seal
471.990000	478.490000	tortoise
479.800000	486.440000	turtle
487.810000	492.970000	whale
494.130000	499.280000	kangaroo
500.450000	507.340000	camel
508.450000	513.880000	panda
514.800000	520.920000	elephant
522.000000	527.990000	trunk
528.720000	533.880000	ivory
534.860000	539.850000	horn
541.240000	546.960000	bear
548.270000	552.490000	wolf
553.710000	560.230000	dragon
561.240000	566.710000	fox
568.110000	573.410000	cub
574.480000	578.860000	calf
579.830000	584.770000	pup
585.910000	591.000000	lamb
592.120000	597.010000	cattle
598.120000	603.490000	ox
604.860000	608.910000	bull
609.910000	616.700000	buffalo
617.640000	622.500000	horse
623.630000	628.030000	zebra
629.030000	633.890000	donkey
635.040000	639.790000	saddle
640.870000	645.560000	harness
646.450000	653.420000	falcon
654.670000	659.150000	hawk
660.140000	664.890000	eagle
666.280000	672.370000	owl
673.830000	678.530000	swallow
679.680000	684.770000	sparrow
686.000000	691.780000	pigeon
693.350000	701.460000	crow
702.290000	707.560000	swan
708.550000	712.990000	goose
714.350000	719.410000	cock
720.760000	725.700000	mouse
726.890000	732.420000	rat
733.700000	739.150000	squirrel
740.320000	746.000000	hare
747.140000	752.880000	frog
754.100000	759.450000	behaviour
760.870000	764.930000	bite
766.310000	771.350000	sting
772.350000	776.750000	bark
777.810000	782.280000	roar
783.180000	789.110000	rub
790.210000	796.280000	creep
797.240000	802.820000	crawl
803.880000	809.500000	habitat
810.240000	816.220000	nest
817.350000	823.060000	hive
824.350000	828.920000	cell
829.910000	834.970000	cage
836.440000	840.830000	stable
842.080000	846.760000	barn
848.120000	852.240000	hedge
853.340000	860.530000	barrier
861.700000	866.740000	bar
867.630000	872.050000	anatomy
873.670000	881.500000	epidemic
882.690000	889.280000	gene
890.650000	895.590000	germ
896.320000	902.480000	bacteria
903.770000	911.360000	virus
912.400000	920.170000	microbe
921.020000	927.420000	metabolism
928.350000	933.190000	protein
934.160000	940.100000	vitamin
941.310000	945.750000	secrete
946.730000	953.030000	excrete
954.140000	958.650000	devour
959.540000	964.600000	instinct
965.910000	972.570000	intuitive
973.480000	978.140000	potential
979.890000	986.160000	intelligence
987.210000	992.700000	functional
993.670000	998.590000	sensitive
999.880000	1007.590000	flexible
1008.940000	1015.530000	acoustic
1016.870000	1022.890000	optical
1024.380000	1029.030000	nocturnal
1030.400000	1035.460000	dormant
1036.590000	1042.770000	hibernation
1043.890000	1048.900000	track
1049.740000	1054.990000	trace
1055.900000	1060.990000	alternate
1062.040000	1066.940000	prey
1067.760000	1075.680000	predator
1076.750000	1082.440000	victim
1084.490000	1090.580000	captive
1092.380000	1098.140000	defensive
1099.460000	1106.940000	undergo
1108.100000	1113.500000	suffer
1114.910000	1119.480000	vulnerable
1120.640000	1127.380000	subsistence
1128.380000	1135.750000	exist
1136.820000	1144.040000	exterminate
1145.050000	1151.230000	tame
1152.510000	1158.550000	keeper
1159.660000	1165.400000	shepherd
