4.500000	14.350000	photosynthesis
15.210000	24.660000	respire
25.720000	32.600000	dioxide
33.670000	39.170000	vegetation
40.460000	45.580000	herb
46.900000	53.200000	perennial
54.430000	59.890000	botany
60.770000	66.410000	ecology
67.300000	73.190000	ecosystem
74.510000	80.990000	eco-friendly
82.690000	89.860000	horticulture
91.270000	102.440000	organism
103.670000	109.970000	genetics
111.220000	119.950000	mutation
121.200000	129.900000	variation
130.990000	138.360000	diversity
139.960000	146.790000	hybridisation
147.830000	154.380000	classify
155.740000	163.540000	reproduce
164.960000	173.780000	evolve
175.270000	181.180000	fluctuate
182.460000	187.600000	reclaim
188.790000	193.850000	cultivate
195.290000	200.130000	sow
201.360000	206.750000	harvest
207.750000	212.490000	pluck
213.390000	217.970000	pick
219.240000	223.330000	yield
224.190000	229.340000	rear
230.320000	237.000000	arable
238.040000	243.480000	plough
244.560000	248.250000	spade
249.000000	254.400000	rake
255.430000	260.620000	stack
262.290000	267.810000	heap
268.810000	273.650000	bundle
274.830000	279.100000	bunch
280.630000	285.660000	vase
287.090000	292.170000	sunlight
293.310000	298.840000	short-day
300.180000	308.050000	shade-tolerant
309.320000	314.960000	fungus
315.910000	320.600000	mould
321.650000	328.090000	pollen
329.250000	334.690000	germinate
335.810000	341.190000	seed
342.690000	349.610000	burgeon
350.620000	354.580000	bud
355.400000	360.680000	flower
361.580000	367.010000	blossom
367.910000	372.290000	bloom
373.460000	377.150000	scent
378.360000	384.090000	aromatic
385.420000	389.610000	ripen
391.080000	396.170000	fruit
397.190000	401.320000	wither
402.450000	408.900000	decompose
410.140000	415.930000	rot
416.920000	421.510000	decay
422.920000	428.440000	stale
429.280000	435.390000	rainforest
436.450000	442.090000	jungle
443.090000	447.510000	plantation
448.800000	458.730000	field
460.110000	466.000000	terrace
467.110000	472.830000	timber
473.790000	478.820000	charcoal
479.690000	484.780000	log
485.910000	491.840000	logo
493.030000	501.970000	forestry
503.550000	511.800000	branch
513.060000	517.620000	trunk
519.040000	526.050000	bough
527.370000	533.130000	root
534.380000	538.660000	hay
539.980000	544.250000	straw
545.310000	550.180000	reed
551.720000	556.600000	thorn
557.960000	562.640000	weed
563.710000	568.270000	grass
569.540000	574.340000	meadow
575.470000	580.110000	lawn
581.280000	586.250000	olive
587.800000	593.400000	pine
594.780000	598.980000	vine
599.930000	604.870000	violet
606.460000	613.240000	tulip
614.540000	620.050000	mint
621.940000	626.290000	reef
627.710000	632.260000	alga
633.530000	641.730000	enzyme
643.270000	650.080000	catalyst
651.290000	656.290000	release
657.750000	666.250000	emission
667.600000	672.270000	absorb
673.530000	681.310000	circulation
682.380000	687.390000	exceed
688.780000	694.550000	uptake
695.880000	702.610000	nutrient
704.290000	711.930000	energy
713.280000	721.930000	surroundings
723.070000	729.800000	mechanism
731.430000	740.580000	counterbalance
742.280000	751.100000	protect
752.730000	759.210000	preserve
760.680000	768.750000	conservation
769.910000	776.070000	bush fire
777.220000	782.890000	extinguish
784.050000	789.470000	destruct
790.550000	794.830000	ruin
795.880000	800.110000	perish
801.430000	805.590000	demolish
806.750000	812.550000	infringe
813.990000	820.340000	undermine
821.750000	830.600000	extinction
832.170000	838.970000	pattern
840.080000	846.740000	outcome
847.390000	853.830000	impact
854.940000	861.230000	seasonal
862.060000	870.360000	experimental
872.300000	879.620000	favourable
880.920000	888.010000	productive
889.060000	893.590000	effective
895.130000	901.650000	efficient
903.150000	908.770000	considerable
910.230000	917.110000	massive
917.980000	923.990000	immense
924.990000	930.610000	maximal
931.860000	937.140000	minimal
938.430000	943.850000	optimal
