4.050542	9.120000	fashion
10.220000	15.370000	style
16.500000	21.760000	trend
22.850000	29.890000	tendency
31.250000	36.370000	current
37.730000	43.630000	popularity
44.700000	51.680000	vogue
52.950000	57.730000	prevail
58.890000	64.790000	model
66.280000	72.860000	icon
74.100000	79.900000	idol
81.030000	89.070000	luxury
90.340000	97.090000	extravagant
98.200000	102.810000	jewelry
104.060000	108.500000	jewel
109.660000	114.220000	gem
115.780000	120.160000	jade
121.360000	126.210000	adorn
127.730000	134.350000	ornament
135.440000	142.600000	embellish
144.190000	149.370000	embroider
151.020000	156.710000	hairdressing
158.240000	164.000000	pigment
164.930000	171.510000	dye
172.700000	177.400000	masquerade
179.050000	184.540000	veil
185.840000	191.530000	costume
193.120000	197.250000	fascinate
198.800000	203.170000	decent
204.520000	209.870000	exquisite
211.160000	218.020000	grace
219.220000	224.410000	elegance
225.690000	233.850000	perfect
235.220000	239.560000	appearance
241.090000	246.340000	cosmetics
247.620000	253.600000	make-up
255.000000	259.860000	handsome
261.160000	266.420000	charming
267.480000	272.740000	pretty
273.980000	280.480000	beautiful
281.460000	286.350000	ugly
287.740000	292.280000	dress
293.420000	299.220000	clothe
300.760000	306.360000	uniform
307.530000	312.450000	garment
313.460000	318.180000	laundry
319.400000	323.700000	wardrobe
324.910000	332.100000	overall
333.180000	338.010000	overcoat
339.400000	344.680000	robe
345.860000	351.190000	gown
352.270000	358.110000	sweater
359.220000	365.230000	jacket
366.580000	370.380000	skirt
371.480000	378.120000	jeans
379.330000	384.190000	trousers
385.400000	389.270000	clasp
390.620000	395.580000	button
396.810000	402.250000	glove
403.550000	407.490000	hat
408.550000	412.440000	cap
413.520000	417.590000	brim
419.080000	423.980000	scarf
425.340000	431.390000	handkerchief
432.750000	438.260000	purse
439.760000	444.170000	wallet
445.810000	450.210000	vest
451.440000	456.790000	wrap
458.150000	463.720000	cloak
464.960000	470.360000	collar
471.630000	476.640000	sleeve
477.910000	481.450000	sock
482.590000	487.780000	stocking
489.050000	494.120000	slipper
495.410000	499.890000	boot
501.180000	506.220000	lace
507.390000	512.270000	tailor
513.450000	519.170000	sew
520.420000	524.630000	spin
525.940000	530.380000	stitch
531.590000	536.050000	needle
537.280000	542.340000	pin
543.480000	549.100000	string
550.480000	555.370000	thread
556.640000	561.570000	strap
563.180000	569.180000	stripe
570.590000	575.100000	ribbon
576.250000	581.430000	belt
582.710000	587.070000	chain
588.250000	593.250000	bracelet
594.260000	599.690000	necklace
600.570000	605.160000	bead
606.400000	611.440000	textile
612.790000	617.340000	velvet
619.000000	624.110000	wool
625.270000	630.900000	patch
632.130000	636.790000	rag
638.010000	643.690000	shabby
645.240000	650.170000	tight
651.650000	659.240000	colour
660.230000	664.510000	white
665.650000	670.190000	yellow
671.210000	675.000000	brown
675.970000	679.510000	grey
680.640000	685.140000	pink
686.300000	691.130000	purple
692.470000	697.520000	tan
698.740000	702.980000	fade
704.530000	709.110000	stain
710.390000	715.730000	blot
717.000000	722.190000	figure
723.400000	728.300000	slender
729.430000	734.310000	slight
