4.053020	11.110000	architecture
11.970000	17.160000	erection
18.590000	27.130000	structure
28.450000	33.900000	construct
35.120000	40.630000	obstruct
41.910000	50.250000	establish
51.750000	57.860000	build
59.190000	66.530000	found
67.930000	72.740000	concrete
74.090000	79.260000	steel
80.950000	88.140000	stability
89.940000	96.820000	site
98.380000	104.210000	venue
105.770000	111.750000	landmark
113.660000	118.820000	situated
120.280000	126.100000	locate
127.670000	132.860000	reside
134.350000	138.760000	inhabit
140.200000	147.030000	migrate
148.700000	154.720000	settle
156.010000	160.400000	dwelling
162.060000	167.090000	skyscraper
168.550000	173.360000	villa
175.110000	179.900000	mansion
181.300000	186.950000	apartment
188.530000	193.220000	flat
194.770000	200.590000	hostel
202.140000	206.480000	lodge
207.690000	212.520000	hut
213.720000	218.670000	cabin
220.300000	225.080000	cellar
226.310000	230.440000	shed
231.770000	236.910000	cottage
238.310000	244.460000	nursery
245.830000	251.360000	cradle
252.950000	258.430000	shelter
260.120000	266.540000	block
267.880000	272.410000	grid
273.790000	277.860000	aisle
279.180000	284.060000	porch
285.400000	290.800000	corridor
292.400000	297.150000	stair
298.640000	304.370000	staircase
306.190000	311.720000	storey
313.150000	319.760000	layer
321.230000	326.380000	elevator
327.850000	334.100000	escalator
335.780000	345.060000	handrail
346.300000	350.550000	pillar
351.970000	357.250000	column
358.750000	365.070000	beam
366.650000	372.220000	vault
373.640000	378.790000	arch
380.330000	386.660000	ceiling
388.110000	393.110000	eaves
394.330000	399.880000	chimney
401.320000	405.820000	reception
407.310000	412.890000	lobby
414.140000	419.610000	bench
421.040000	425.890000	parlour
427.410000	432.300000	fireplace
434.040000	440.570000	radiator
442.370000	447.510000	living room
448.970000	454.040000	cabinet
455.270000	460.760000	balcony
462.080000	466.880000	terrace
468.100000	473.470000	kitchen
474.430000	480.340000	lavatory
481.910000	486.240000	toilet
487.660000	492.030000	bath
493.230000	497.370000	basin
498.890000	503.720000	reserve
505.490000	510.990000	store
512.480000	517.280000	mall
518.670000	524.450000	complex
525.970000	531.390000	supermarket
532.920000	537.190000	booth
538.530000	545.760000	casino
547.330000	552.630000	studio
553.980000	559.880000	downtown
561.620000	567.580000	urban
569.210000	574.370000	peripheral
575.580000	581.780000	vicinity
583.330000	587.930000	room
589.830000	597.300000	void
598.970000	604.460000	spacious
605.820000	610.120000	airtight
611.330000	616.740000	expanse
618.270000	622.890000	plaza
624.160000	629.720000	castle
631.040000	636.470000	carpenter
637.860000	642.720000	mason
644.400000	649.820000	tile
651.240000	655.940000	brickwork
657.470000	663.960000	suspension
665.740000	669.390000	hook
670.800000	675.590000	lever
677.140000	682.160000	pole
683.750000	688.060000	scaffold
689.690000	699.690000	infrastructure
700.940000	707.240000	apparatus
708.890000	714.170000	crane
715.490000	721.760000	malfunction
723.470000	729.950000	maintain
731.910000	736.430000	fix
737.700000	741.850000	mend
743.050000	748.120000	modify
749.710000	755.810000	trim
757.400000	762.330000	weld
764.310000	770.360000	saw
771.630000	776.030000	screw
777.770000	783.970000	drill
785.640000	789.120000	plumb
790.580000	796.730000	viaduct
798.550000	803.700000	span
805.280000	810.380000	dam
811.730000	817.170000	assemble
818.570000	823.630000	install
825.200000	829.030000	furnish
830.450000	836.880000	placement
838.630000	843.470000	layout
844.970000	851.020000	design
852.540000	857.170000	entrance
858.480000	863.260000	entry
864.480000	868.790000	enter
870.360000	875.130000	exit
876.340000	883.600000	outside
885.240000	892.730000	outward
894.220000	900.820000	exterior
901.940000	908.940000	external
910.300000	914.190000	inner
915.760000	921.950000	interior
923.170000	928.160000	inward
929.600000	934.440000	internal
