4.940000	11.110000	violence
12.730000	20.400000	conflict
21.880000	26.880000	raid
28.350000	35.320000	enormity
36.860000	42.780000	campaign
44.190000	49.230000	battle
50.930000	55.760000	struggle
57.310000	62.880000	explosion
64.570000	69.780000	bombard
71.070000	76.430000	bomb
77.860000	84.560000	blast
85.690000	92.990000	burst
94.800000	100.200000	spark
101.550000	107.330000	twinkle
108.940000	117.500000	gunpowder
118.850000	123.510000	tank
124.660000	130.250000	cannon
131.370000	136.290000	missile
137.470000	143.730000	weapon
145.070000	151.820000	pistol
153.530000	158.020000	rifle
159.490000	163.530000	bullet
164.970000	169.820000	target
171.120000	177.210000	deflect
178.520000	184.220000	mission
185.390000	193.030000	flame
194.840000	200.510000	flare
201.800000	207.710000	glitter
209.010000	214.400000	glow
215.880000	221.830000	blade
223.420000	228.670000	sword
229.900000	235.050000	ax
236.580000	241.480000	hammer
242.980000	248.430000	bow
249.860000	254.100000	arrow
255.580000	260.770000	spear
262.070000	268.130000	helmet
269.400000	275.380000	shield
276.900000	283.000000	equip
284.540000	291.070000	prepare
292.450000	299.000000	provide
300.760000	308.440000	deploy
309.940000	317.800000	hit
319.110000	324.690000	beat
326.480000	331.740000	strike
332.970000	338.090000	punch
339.530000	345.100000	chop
346.440000	350.910000	stab
352.520000	359.640000	dilemma
361.210000	367.400000	plight
368.480000	376.140000	pitfall
377.720000	385.690000	conspiracy
387.470000	392.440000	destitute
394.270000	399.150000	famine
400.460000	407.330000	starve
408.740000	415.370000	deprive
416.960000	422.050000	seize
423.420000	429.360000	pursue
430.850000	437.660000	threat
438.720000	443.460000	offend
444.900000	451.780000	aggressive
453.030000	458.670000	invade
460.150000	465.680000	trespass
466.930000	474.060000	intrude
475.360000	482.210000	violate
483.540000	489.000000	attack
490.560000	495.210000	assault
496.750000	501.900000	challenge
503.360000	511.120000	siege
512.430000	517.300000	surround
518.390000	523.520000	enclose
524.860000	530.670000	pause
532.080000	537.260000	halt
538.890000	544.310000	cease
545.980000	551.660000	oppose
553.070000	559.320000	oppress
561.020000	566.750000	counter
567.840000	574.030000	deter
575.300000	581.480000	forbid
583.060000	591.060000	prohibit
592.540000	599.390000	prevent
600.890000	606.780000	revolt
608.130000	613.500000	betray
614.910000	619.850000	treason
621.370000	628.310000	rebel
629.820000	634.610000	traitor
636.000000	641.540000	patriot
642.670000	647.430000	blame
648.620000	653.370000	reproach
654.730000	659.890000	evidence
661.200000	665.990000	proof
667.610000	672.960000	terror
674.380000	679.310000	terrible
680.940000	686.090000	terrific
687.660000	692.800000	horrible
694.100000	699.810000	alarm
701.170000	706.510000	dread
707.720000	713.530000	frighten
714.740000	721.250000	tension
722.660000	728.090000	turbulent
729.440000	734.590000	turmoil
736.070000	742.860000	scenario
744.000000	748.900000	occasion
750.330000	756.800000	limit
757.990000	763.630000	boundary
765.010000	770.670000	rein
771.990000	777.860000	compete
779.020000	786.980000	contest
788.500000	793.390000	contend
794.870000	800.070000	rival
801.470000	806.890000	competitor
808.150000	813.260000	enemy
814.680000	822.180000	strategy
823.580000	829.140000	tactic
830.190000	835.310000	maneuver
836.700000	842.950000	blueprint
844.310000	850.530000	warn
851.900000	858.010000	compel
859.150000	865.070000	oblige
866.240000	871.940000	order
873.340000	881.150000	protest
882.850000	889.550000	refute
891.020000	896.200000	might
897.560000	902.570000	force
904.090000	912.270000	reinforce
913.470000	921.520000	impair
922.970000	929.060000	mitigate
930.460000	938.310000	comfort
939.370000	944.870000	event
946.180000	953.420000	matter
954.770000	960.160000	happen
961.680000	967.280000	occur
968.840000	975.540000	savage
976.920000	981.270000	reckless
982.740000	988.570000	fierce
990.160000	995.000000	foul
996.560000	1002.380000	evil
1003.790000	1009.100000	devil
1010.460000	1015.430000	punishment
1016.930000	1023.420000	execute
1024.920000	1028.870000	hang
1030.100000	1035.760000	sacrifice
1037.170000	1044.480000	casualty
1045.890000	1051.270000	bury
1052.720000	1058.040000	funeral
1059.400000	1063.710000	grave
1065.030000	1071.830000	tomb
1073.350000	1078.440000	hell
1080.030000	1085.550000	maritime
1086.910000	1091.990000	naval
1093.620000	1100.270000	fleet
1101.960000	1107.910000	troop
1109.090000	1115.080000	landing
1116.400000	1121.450000	hover
1122.890000	1128.820000	proceed
1130.110000	1139.000000	progress
1140.470000	1149.120000	military
1150.570000	1158.430000	nuclear
1159.760000	1165.830000	poison
1167.190000	1172.800000	devastate
1174.110000	1180.770000	risk
1182.080000	1189.020000	adventure
1190.310000	1194.810000	peril
1196.070000	1201.610000	catastrophe
1202.860000	1209.050000	collapse
1210.220000	1214.750000	torture
1216.190000	1221.510000	humiliate
1222.610000	1228.960000	damage
1230.240000	1236.040000	harmful
1237.640000	1244.310000	mislead
1245.560000	1251.750000	disturb
1253.080000	1258.530000	interfere
1259.690000	1264.980000	interrupt
1266.230000	1270.660000	retreat
1272.340000	1276.770000	shrink
1278.210000	1283.290000	withdraw
1284.860000	1292.190000	withstand
1293.570000	1299.620000	compromise
1301.440000	1307.530000	surrender
1308.960000	1314.750000	escape
1315.990000	1321.740000	avoid
1323.290000	1330.280000	quit
1331.650000	1336.490000	abandon
1337.660000	1344.530000	forgo
1345.920000	1350.880000	discard
1352.170000	1357.800000	rid
1359.130000	1364.460000	defend
1366.190000	1373.210000	safeguard
1374.490000	1379.060000	defeat
1380.330000	1384.840000	resist
1386.390000	1392.230000	capture
1393.600000	1400.700000	victory
1402.050000	1407.350000	triumph
1408.580000	1412.490000	conquer
1413.590000	1419.280000	monument
1420.710000	1427.020000	tablet
1428.210000	1437.660000	statue
1439.060000	1445.690000	medal
1447.000000	1453.290000	honor
1454.660000	1459.140000	glorious
1460.590000	1465.370000	contribute
1466.610000	1473.350000	devote
